altitude_km,sun_angle_deg,absorptivity,emissivity,surface_area_m2,eclipse_fraction,albedo_coefficient,solar_flux_wm2,albedo_flux_wm2,earth_ir_flux_wm2,component_temp_c,overheat_flag
930.2385918020242,37.94792522234821,0.6678271757449399,0.365194242441759,1.9186850294485154,0.26089774736615806,0.26121078139335596,1005.9181658346589,131.37833505772136,269.1793826184187,171.92713580382556,1
581.129977243837,47.75406795243296,0.6940296565812114,0.6325024471828711,0.2596182286012449,0.14505729100631828,0.2855274171611466,1163.5770269404009,166.11657158516928,340.56681640904316,125.85481886257107,1
1049.033821255681,29.49416117987081,0.44910459878848474,0.6786081116993559,0.75596170248374,0.04729876532211774,0.2641237644747106,1296.6263803965978,171.23492035378376,253.48030668986456,95.60441137646445,1
1024.2879217471218,119.86698585053078,0.5534617627201621,0.8790645882042065,1.2322970389110612,0.39262938526786595,0.39684645425739284,826.6314066504344,164.02287135351295,256.5239645249551,-9.208056855481573,0
648.730541127157,27.558280348749726,0.6772329549969309,0.3608539141204757,1.6837907370358898,0.04329097808459901,0.26916743436829643,1302.0809788268607,175.2388982052931,322.3345041878812,215.234107471602,1
559.4952935372197,99.67617923794283,0.5212291327063863,0.5200904454339483,0.32998649524430773,0.14204813721332946,0.3950789086476135,1167.6724852526586,230.6613855657335,347.08892013789364,41.36388984408135,0
914.245953577478,19.094129650856733,0.921601399237644,0.728576261682945,0.3251493369139421,0.35064170259669025,0.26690682586646175,883.7766427659045,117.94300924778274,271.52351403489797,134.5996260343616,1
425.7772352483788,117.6293550331137,0.7290815823890002,0.9369545532090504,1.2753373430903652,0.26104614943405896,0.3793345516184665,1005.7161906202457,190.75145011218154,397.87600648497084,21.480660180826085,0
479.9173822275975,27.062814993970182,0.20095530968816788,0.8513783105726069,0.620855933189317,0.12791916473686102,0.33619452621667145,1186.9020167931321,199.51498060068943,374.76215621634907,15.81070176109056,0
306.626042775905,50.60262657403107,0.21745961111168977,0.8502217901023281,1.3067790891850815,0.3881387118574833,0.37475884879046006,832.7432131619653,156.0389439513234,468.85057174509217,-3.478698250058117,0
1008.2319397519245,67.02768801214877,0.7177251526012809,0.6361686441261123,1.6501372457125851,0.20043942172309337,0.3451050937348522,1088.2019470348698,187.77201746695874,258.5584546248579,88.5863274210212,1
898.3657709328289,14.434285818731198,0.509483823159127,0.6667944293562238,0.19989749642571286,0.003243958347809617,0.3653255750657663,1356.584972688631,247.79759263652548,273.91282742631597,118.07890227142404,1
934.6488407637016,98.01840809749216,0.8296032119091996,0.8580770611524238,1.696763540001676,0.0024653344605347627,0.35962174006963654,1357.644679799212,244.11927107283861,268.54355460544724,32.588528348869964,0
1002.656127919771,32.96226392169958,0.32976155711469657,0.8652566310668937,0.12329144489116069,0.376403731834696,0.2890280465333837,848.7145209729788,122.65115003066829,259.276384981612,20.127007651673782,0
713.0241979845059,65.91238819219966,0.2103701855392189,0.8214784675568725,1.8027110613131854,0.11247225219031508,0.3902572438755565,1207.9252647689812,235.70079231819722,307.4587340317292,-11.728982536731548,0
811.8670763576044,65.95605728318962,0.4910617625852842,0.8320713288699741,1.9524553761200618,0.3248259864144273,0.34654691563369866,918.9118324899645,159.22303064435357,288.1353241142901,29.71444133357039,0
425.8172983148917,72.3168782790942,0.7520480782305867,0.8717594083505733,1.3515376447985261,0.017424008753826926,0.28031261778629524,1337.2859240860416,187.42905905466162,397.85728894117364,75.51074307095718,0
403.0770661823761,6.658318382917763,0.9287958000331764,0.37395825520975434,1.969297844641139,0.0587668437125024,0.29590630454310085,1281.0183257072842,189.5306994060164,408.9261885158793,261.77901055141973,1
901.5626656114244,20.234251419788144,0.8627404095132916,0.49021559498823103,1.6528840921507775,0.3427118039359493,0.3299576510778274,894.5692348431729,147.58498172767133,273.42675577330823,169.97497027354098,1
723.9865855288192,19.343069150803704,0.5630559589528541,0.9344737970698449,0.13651272526093516,0.39763652673621286,0.38227401017412316,819.8166871120143,156.69730629498707,305.12213133215334,66.95521930809679,0
808.71249583307,36.24615112990222,0.809612962397275,0.6541045039765968,0.05743134119481038,0.020769172596108023,0.3695129679994067,1332.733156096697,246.23109203025356,288.69674824191634,159.6495105389776,1
988.498971674423,17.389698823000785,0.25274784340071055,0.4147015090270998,0.0905570543734179,0.0670547893475748,0.29530720100650015,1269.7384316979508,187.4814511375525,261.1264461105545,88.89651445423198,1
871.2464880005317,110.63055849291476,0.6292042606886625,0.6269861615796926,0.9312185718427923,0.2891647563207577,0.35327294684111205,967.4467666474486,170.88638508272493,278.14320125241755,25.77550945777459,0
798.2214605921963,61.55453406135609,0.8932238097608527,0.7197597139473343,1.2655960916794455,0.21180118251339938,0.25024852451133617,1072.7385905992635,134.22562474191798,290.5877278268672,105.97633080062161,1
803.2864446708722,74.82901772432213,0.49728886061805494,0.8383442895594773,0.9888700542660316,0.1623864184458165,0.2998961571236423,1139.9920844952437,170.93962264574708,289.67015374832744,28.58739296098419,0
573.5550882563509,42.8985810477745,0.9200754722473368,0.827914871915254,1.3704041353383962,0.07778701518085987,0.3759392836250235,1255.1318723388497,235.9266884710008,342.80835694849037,142.65690065230734,1
327.73605111114546,33.14953692406939,0.36551382254682896,0.3320069706660708,0.9267251365201132,0.3781741434484438,0.27268017968587227,846.304990766668,115.38529847565275,453.49955029526615,121.89883779628158,1
693.0456503091261,60.381260427865556,0.27922535715004515,0.5947912415320653,0.1329994160652579,0.06890742098670732,0.3030092895732343,1267.2170000370913,191.98926145818214,311.858831969632,40.71405305194646,0
493.1262055375763,35.318756980180034,0.5935717520612758,0.31336988652155523,0.49102507445949023,0.10609982632209972,0.25015649756062897,1216.5981363756223,152.16996436725705,369.708919096868,198.3447058825259,1
667.6757793521725,41.23751108757171,0.8804351539859183,0.877301480383063,1.985617261379185,0.12971924968389473,0.25346990893094457,1184.4521011802194,150.11148310960806,317.7284894419317,120.6842750878211,1
1068.0627659413494,54.330104912502854,0.43345941405855815,0.41303894908710614,0.7244344835123966,0.055433278567591726,0.27190284865039976,1285.5553078695077,174.77307515368042,251.2121158511734,112.42102749493766,1
510.5455372788067,60.68804246212266,0.8001202395492142,0.7061685518589649,0.6832931886022223,0.21449322249367408,0.2652794582947832,1069.0747241861095,141.80178185436796,363.3471239080731,108.39564809906871,1
352.4724675201594,118.11768141382065,0.3268979494102107,0.6709019413322601,0.3479444955873899,0.1365300302907436,0.3234594015597992,1175.1826287742979,190.06193491340304,437.29687076510334,1.5935275232360522,0
553.2455028197969,26.79871057943286,0.7591777970007048,0.7065941325178626,1.9749302581319712,0.2431390002142489,0.3850006549136322,1030.0878207084074,198.2922427956465,349.0438761414069,137.70219741019153,1
564.2343819900152,58.55713978591766,0.6177702060405732,0.6662208048404152,0.49939567710556754,0.14714323507403254,0.2626962559604259,1160.7380570642417,152.46077087077776,345.62822079354345,93.09938736121502,1
895.7248632542055,17.94140873872067,0.3312627315457792,0.7651326402882949,1.311311806145014,0.04656941161124837,0.3804755304274513,1297.619030797091,246.85614451763922,274.3163252584951,68.27494870847804,0
801.3289371071505,41.999907924956716,0.7385654370782064,0.7069714779150582,0.13199254339678093,0.34903895085232484,0.35022367574852453,885.9579878899859,155.1417315387988,290.02374490366924,104.90836997977424,1
1005.5083881957721,86.07728624476852,0.7353170850923205,0.3586951604010293,0.1796210436235426,0.203860829252913,0.2753342313142536,1083.5454113867854,149.16857146913364,258.9083875949448,88.7951093996397,1
897.8821862946488,20.935457251268947,0.5865764218575802,0.5383991681548361,1.4476658097740362,0.12874019599346848,0.29346047413052534,1185.7845932528894,173.99045447633253,273.9865799782461,142.40321491678327,1
665.7481752960634,69.76215690600517,0.369100728232006,0.6552857333575236,1.2885779175511123,0.006545900909831471,0.2791275223833831,1352.0910288617195,188.70290946148555,318.18813173891897,44.12260730414019,0
1032.6183461994312,50.00412282816087,0.2992204191837474,0.5113783268338151,1.376316671460278,0.23913858835330692,0.3683947685133392,1035.5323812511492,190.74235593954202,255.48714349649939,55.419672553383265,0
450.27562791693356,6.1895453285367585,0.917941286344842,0.7942150751244745,0.5003922939352304,0.3130017319916789,0.3587650534407719,935.004642759325,167.72349531345955,386.90090784112175,148.0184303452863,1
320.4408658204744,111.96902897741334,0.6918594036943664,0.5066335147857447,1.9705335159183694,0.260024500086851,0.2956614019491501,1007.1066553817957,148.88128282125064,458.6327048221848,72.475032329347,0
381.0430746980776,49.63237683514636,0.806931112680038,0.8386447132969757,1.1388315662085788,0.31508772593302353,0.2581501494391835,932.1656050051549,120.31934511707382,420.58321120756955,99.40620893622963,1
950.1234155368053,94.07118429013994,0.7227278967876811,0.3953769186379644,1.9406189359239425,0.061994335167767825,0.27531111399587016,1276.625709836668,175.73462316545076,266.3477046151917,73.19299711334558,0
715.6895072262487,49.957618647816034,0.8221052488942167,0.8001051672408186,0.37013257830199137,0.3886811914463057,0.3444814541989277,832.0048984415779,143.30512865789294,306.88569434531945,93.88945037329093,1
445.14460113024165,112.48323858945415,0.3218681148116926,0.41925253651037275,0.8399440441904957,0.08453331522503414,0.2635559209617705,1245.9501579787286,164.18877067927363,389.12435498306473,20.814882587304776,0
750.9402975930273,34.85644013146769,0.5727126684102832,0.6432099322679055,0.7045867620275005,0.10671183982937499,0.33046982512636164,1215.7651859922207,200.88685420478387,299.59617463712414,120.08465377732668,1
437.0808924418516,49.467677962523624,0.70034357787672,0.5083408424265496,1.5223961070764318,0.2049318250995009,0.3419393518263314,1082.0877860395792,185.00419808878186,392.6974294630776,148.45311840370786,1
926.6883375699624,91.06370883111435,0.27754242492141346,0.7142673833850757,1.507764300404928,0.0020782107894739446,0.35316304127018205,1358.171555115526,239.82799848562593,269.6945189621477,-32.842581812551614,0
701.5406480166276,41.24007783370283,0.31246771199630624,0.43828126639703824,0.9987603969734214,0.17697939524740747,0.2688033617523374,1120.1310430682784,150.54749498995272,309.96492250803584,86.1067840699854,1
642.9191034868343,43.72284856022152,0.6754869456882099,0.81701632667873,0.0814886082238058,0.07829011008512787,0.31895588212896775,1254.447160174141,200.0566502787608,323.7880407162678,109.01942009444271,1
571.3608802330889,119.37878080970681,0.8515293531903649,0.6728295131381861,0.39165113290089176,0.2996072473681021,0.3195094932884461,953.2345363320129,152.28374184424413,343.4659729067181,51.77172579096299,0
867.2543338069996,66.67374308284224,0.6953121342061983,0.9222275501602382,0.1480180508638445,0.3031013536726857,0.37529238954520655,948.4790576514748,177.97848598980386,278.7826420694651,47.51416748235312,0
625.6313494980513,82.72565444041777,0.22715361009205673,0.7626507137952665,1.7016784100358988,0.2462939378561798,0.3203075514553512,1025.7939505777392,164.2847743036336,328.2310921324784,-34.58506367920833,0
378.8849273844909,77.21546809843318,0.9278246878177423,0.694807100677113,0.6150545562306459,0.1686740701280947,0.3110193640614944,1131.4345905556631,175.9490334158998,421.77934172338297,103.65764249352362,1
406.2053119084638,99.35089765878867,0.3046301756796838,0.8389531487901218,0.2799491419563127,0.12409360677156417,0.2685190673575906,1192.1086011839013,160.05194488943158,407.3485454363612,-29.36625507513943,0
1165.707898094563,103.41901193300916,0.3744216751643673,0.44279366904515477,0.7406361122991028,0.330984789939605,0.3541696526681205,910.5297008921976,161.24099395449863,240.46069584905348,6.890303965275616,0
1117.7226216368463,67.59073589643715,0.9312254614285431,0.7112825995618972,0.20071416652440727,0.20283744768549206,0.34296842220198787,1084.9382337000452,186.04977709935807,245.5680992288213,102.0688240249385,1
929.7364204296746,35.34672899596792,0.7782747474900311,0.5537625022366535,1.958771413053044,0.19858671437833741,0.3575424775571267,1090.7234817310828,194.9899879939334,269.2520676984523,155.12188479972826,1
539.2829653135676,2.736029708996335,0.9024325102838799,0.7834641364451849,0.6642654076282081,0.04537315555306174,0.3484424882450773,1299.247135292283,226.35645233326582,353.53353675532105,168.81132174109618,1
1172.2587396129516,73.72839012771841,0.8049647696060223,0.3159051161693228,1.8694800628351165,0.08735321914236632,0.3812925741575292,1242.1122687472396,236.80409217164186,239.78788075434383,165.984322298028,1
1000.8758135692151,99.05625999187436,0.6888008562524,0.5780128627424941,1.3813209471780248,0.14419571676733006,0.3816019159409542,1164.7496294796638,222.23534510047813,259.5068773061587,44.046713951365014,0
945.201170243096,54.064776661399144,0.4134147491472545,0.7236062361913974,1.153908625476787,0.27954113711353656,0.29615248865317984,980.5445123884767,145.19534878953306,267.04032242654245,40.123250077892635,0
704.4253519294098,19.764736858903717,0.44516108127464404,0.5994155686874041,0.9772191443887907,0.33810839647856356,0.2773618088630427,900.8344723926749,124.9285393745085,309.3296001698885,85.96149739834505,1
545.0174056606431,34.56984875227691,0.9104533047832772,0.45468153721393806,1.390391208266606,0.3971441107319838,0.3889716251946335,820.4868652937702,159.57305472208407,351.66875423951245,179.4594279823655,1
386.75186593814936,61.19867154142375,0.8454692121167335,0.6018270135916333,1.3882369004150286,0.1709728405810406,0.3569559858374407,1128.3059639692037,201.3777838474455,417.4675855899241,141.63830361266184,1
1112.3421568894576,100.40174627731999,0.46961783633174486,0.8523339415681919,0.07051606848349062,0.1812817388927094,0.39564661003222357,1114.2755533670224,220.42967266572126,246.16129646563274,-12.279359626260419,0
710.19866085025,20.610377528210474,0.47995056321552787,0.43444536124378585,1.8201783037802615,0.30642421644880913,0.32454335554011143,943.9566414131708,153.17742794430208,308.0697417416034,132.11846289380327,1
482.1270283157073,73.4579850851417,0.4232707927069136,0.538661906359268,0.7675286698534222,0.12849079057000612,0.39433650348893645,1186.1240340342217,233.8660021426236,373.90237997975373,62.36629188984347,0
575.3609617355872,90.40423367406545,0.44459760696875295,0.9437180889750829,0.7388825870088412,0.21620719040564818,0.26840781908550754,1066.7420138579128,143.16094873324232,342.269951417288,-21.856785287442953,0
821.2976120477064,112.32570244017879,0.8455005997165892,0.8933311597787919,0.8428515605718387,0.27080692925441785,0.33855468430197516,992.4317692847374,167.99621217072246,286.4762934671751,26.11818829502939,0
459.09550464530855,14.00444300146313,0.20788014244238515,0.3220794223823262,1.3863014703524215,0.09449988428185314,0.32451029581993424,1232.3856574923977,199.96091713855108,383.16642669648445,102.58554131328616,1
1070.9528556831378,111.16699609974688,0.5270394658321436,0.6447157789413094,0.7832345852968897,0.11183597975414045,0.2503967382227999,1208.791231554615,151.3386907867984,250.87292443246375,1.2735326972178769,0
982.6675768516891,72.17610422093753,0.9071297588959308,0.3425184674511243,0.7789705707580455,0.1424762548756263,0.2789348072018423,1167.0898171142726,162.77098656200153,261.900094825952,163.4584159758601,1
947.5166603558431,92.00419049187433,0.6069772663871067,0.900538200377512,0.17375651527546504,0.23107393401177756,0.2730208226835002,1046.5083758099706,142.8592888544059,266.7138334715959,-4.9656666357409485,0
688.8837357975933,6.452965148226655,0.5378343426079277,0.58700419324527,0.8624512456325102,0.10816618139848995,0.25912139326923306,1213.7858271166551,157.25893732645807,312.799466258691,131.18116234937085,1
864.5779566321988,60.737778676871415,0.4342773535246911,0.571984052553201,0.34148303023531995,0.0832671130031975,0.3922223613367064,1247.6734592026482,244.68271517279976,279.21380675531987,78.97860037387908,0
825.688172021462,74.71556088969524,0.2554344723964279,0.4774149206955519,1.7183990454165716,0.059803286309125486,0.39480507771567375,1279.6077273332803,252.59781411769617,285.71361579240676,29.12422435902669,0
884.861941399338,36.820060784740825,0.36836485852063466,0.6697323372549,0.702296612234709,0.32372395914137514,0.3837624994910078,920.4116916085884,176.6097456662293,275.99499784782137,50.72934921141921,0
375.9998890259002,51.798024972150316,0.26784380745265346,0.3942491699457053,1.9236914262202571,0.3543885989055235,0.39833213072108775,878.6771168895824,175.00266409324485,423.3944010798574,68.81580237055039,0
674.2266619535487,66.51577623355176,0.2950245722865712,0.8193207503481055,1.384829605005615,0.3618887782920056,0.3745996326051515,868.4693727445804,162.6641539794731,316.1811740784941,-5.225014374844889,0
337.4527564757032,66.30575277275759,0.32263740809470237,0.6192867241502793,1.5244954929132812,0.32865346824450015,0.3898271605152541,913.7026297192353,178.0930508493851,446.92276711071946,37.20119324798179,0
744.5917373200671,5.023383048820569,0.42652207406320886,0.6682008793542042,1.8981148037353541,0.0549156892704517,0.2796446694300359,1286.2597469029154,179.8478408619137,300.87067664782575,105.61166306924383,1
596.8750910995068,52.73781198946708,0.2082625099966516,0.8465230859754382,0.5159227933424969,0.03910077652189763,0.28853257890110207,1307.7838431536975,188.66912245516534,336.04484794805967,1.075476257506578,0
430.0717699794422,25.658178575067705,0.9126079141949357,0.4203467030252168,1.1562173908999211,0.1996657316894993,0.37930991487957044,1089.2549391705913,206.58259912947435,395.8845024282732,222.44056389465962,1
393.0626709502965,110.00340937024197,0.29286431950773095,0.41386899767237517,0.1294153187643963,0.20857078122333267,0.3219195593443911,1077.1351667550443,173.37543911806554,414.1027060945374,24.500191295758764,0
828.8801149599408,117.18959881480009,0.4873616542696903,0.5735210873654,0.24647944151360368,0.2931292769840278,0.3575458640925167,962.0510540247382,171.98868770619575,285.1629563989223,13.125442841738657,0
453.5336716831975,35.95762756224829,0.8596456697860855,0.8109833567764904,0.7648444939391364,0.08915230146248364,0.33428636379473853,1239.6637177095597,207.20133826069795,385.5087156301982,139.7806159050736,1
1132.6081065391174,21.02224767012705,0.2799259776430717,0.338054609788095,1.3808786087186335,0.3723798679431569,0.29584581101535745,854.1909997293634,126.35441453847626,243.9490527938329,90.96379013921602,1
822.9550257303555,26.340498113801168,0.5627031888155907,0.8168606325341845,1.6718025246907922,0.12397191719808674,0.2927252271688086,1192.274220693404,174.50437104999546,286.18766953338013,95.93394588167277,1
612.1828240813534,57.33027064235445,0.8335876981560468,0.6254917858346762,0.549988194823272,0.23112358036539118,0.36222694023911484,1046.4408071227026,189.52452585270316,331.816821437797,127.13813078717531,1
831.8239423332751,104.94067189358141,0.6177219680256051,0.6651462424663459,1.510700566593334,0.3456854429687153,0.32981426695439353,890.5221121195785,146.8534488076985,284.6579128954441,21.257000654608376,0
320.52348392672775,60.00434579251675,0.35775769656707,0.6668508598814624,0.4873677570236974,0.20937924339489813,0.30390785209341986,1076.0348497395437,163.50771998100524,458.5735924490326,47.71539584843242,0
1162.7032919173007,6.647047405835718,0.7516321485594359,0.3365088028225181,0.06180843192684554,0.30142297793333495,0.34255595477859496,950.7633270327311,162.84481963008537,240.77118930978014,206.49179241756494,1
734.0730932486102,4.786272325577281,0.711005797150631,0.46235101851679405,0.1561053986636819,0.29961048016292074,0.3129906376885589,953.230136498265,149.17605414327198,303.0186201173097,165.9654109161082,1
1004.4617045252576,27.286913474741826,0.4716394299101932,0.7909433434845534,1.1918393144711568,0.3160084986039742,0.321261226487113,930.9124333999912,149.53303505309205,259.04324819760177,65.1643132020658,0
374.4569999301947,101.13255331313145,0.23472137118603137,0.5679742776680343,1.0194377148839115,0.32441930601877533,0.3516864552022113,919.4653245084468,161.68175032886327,424.2657682652455,-18.622519721178737,0
737.9924977543443,74.57766690421728,0.20589851742207044,0.6643360384637051,0.577329194462393,0.15698517892746267,0.31869478029559745,1147.3431714797234,182.82613997919222,302.2128980903719,-19.141115489967635,0
741.6362949190689,67.55494245435497,0.8190446623453786,0.9141646043172555,0.06276832427551184,0.145422497050487,0.3924910919286624,1163.0799815142873,228.2492659724555,301.46956982757695,80.50943985585143,0
1144.0438094774845,38.27635110991706,0.4411680211693014,0.3300766494062848,1.1576201810441324,0.3213992400660545,0.32277889499682844,923.5756342700997,149.05536133784886,242.72675021492702,129.67119780232474,1
814.5552471384678,111.53104860554248,0.30332742395442847,0.5922922376879828,1.6443329418178207,0.2318841571330193,0.3942734230783668,1045.4056621419609,206.08783445910873,287.6594834263785,-17.238590280429467,0
